series_id	year	period	value	footnote_codes
SMU15261809000000001          	2002	M10	        94.9	
SMU15261809000000001          	2002	M11	        96.5	
SMU15261809000000001          	2002	M12	        98.0	
SMU15261809000000001          	2002	M13	        93.9	
SMU15261809000000001          	2003	M01	        94.7	
SMU15261809000000001          	2003	M02	        97.3	
SMU15261809000000001          	2003	M03	        97.8	
SMU15261809000000001          	2003	M04	        94.5	
SMU15261809000000001          	2003	M05	        97.7	
SMU15261809000000001          	2003	M06	        96.7	
SMU15261809000000001          	2003	M07	        89.8	
SMU15261809000000001          	2003	M08	        89.1	
SMU15261809000000001          	2003	M09	        90.5	
SMU15261809000000001          	2003	M10	        95.4	
SMU15261809000000001          	2003	M11	        97.0	
SMU15261809000000001          	2003	M12	        97.4	
SMU15261809000000001          	2003	M13	        94.8	
SMU15261809000000001          	2004	M01	        94.3	
SMU15261809000000001          	2004	M02	        96.6	
SMU15261809000000001          	2004	M03	        98.0	
SMU15261809000000001          	2004	M04	        97.3	
SMU15261809000000001          	2004	M05	        98.7	
SMU15261809000000001          	2004	M06	        96.8	
SMU15261809000000001          	2004	M07	        90.2	
SMU15261809000000001          	2004	M08	        90.5	
SMU15261809000000001          	2004	M09	        92.9	
SMU15261809000000001          	2004	M10	        96.0	
SMU15261809000000001          	2004	M11	        99.1	
SMU15261809000000001          	2004	M12	        98.1	
SMU15261809000000001          	2004	M13	        95.7	
SMU15261809000000001          	2005	M01	        92.1	
SMU15261809000000001          	2005	M02	        96.8	
SMU15261809000000001          	2005	M03	        97.6	
SMU15261809000000001          	2005	M04	        96.8	
SMU15261809000000001          	2005	M05	        98.1	
SMU15261809000000001          	2005	M06	        96.7	
SMU15261809000000001          	2005	M07	        89.6	
SMU15261809000000001          	2005	M08	        91.2	
SMU15261809000000001          	2005	M09	        92.5	
SMU15261809000000001          	2005	M10	        95.5	
SMU15261809000000001          	2005	M11	        97.0	
SMU15261809000000001          	2005	M12	        98.0	
SMU15261809000000001          	2005	M13	        95.2	
SMU15261809000000001          	2006	M01	        91.2	
SMU15261809000000001          	2006	M02	        97.1	
SMU15261809000000001          	2006	M03	        98.0	
SMU15261809000000001          	2006	M04	        97.1	
SMU15261809000000001          	2006	M05	        98.9	
SMU15261809000000001          	2006	M06	        97.4	
SMU15261809000000001          	2006	M07	        89.8	
SMU15261809000000001          	2006	M08	        91.1	
SMU15261809000000001          	2006	M09	        95.2	
SMU15261809000000001          	2006	M10	        97.2	
SMU15261809000000001          	2006	M11	       101.4	
SMU15261809000000001          	2006	M12	        99.7	
SMU15261809000000001          	2006	M13	        96.2	
SMU15261809000000001          	2007	M01	        94.6	
SMU15261809000000001          	2007	M02	        98.8	
SMU15261809000000001          	2007	M03	        99.5	
SMU15261809000000001          	2007	M04	        94.5	
SMU15261809000000001          	2007	M05	        99.6	
SMU15261809000000001          	2007	M06	        98.0	
SMU15261809000000001          	2007	M07	        90.1	
SMU15261809000000001          	2007	M08	        89.9	
SMU15261809000000001          	2007	M09	        95.6	
SMU15261809000000001          	2007	M10	        97.8	
SMU15261809000000001          	2007	M11	        99.4	
SMU15261809000000001          	2007	M12	       100.3	
SMU15261809000000001          	2007	M13	        96.5	
SMU15261809000000001          	2008	M01	        95.5	
SMU15261809000000001          	2008	M02	        99.2	
SMU15261809000000001          	2008	M03	       100.4	
SMU15261809000000001          	2008	M04	        95.5	
SMU15261809000000001          	2008	M05	       101.1	
SMU15261809000000001          	2008	M06	        99.3	
SMU15261809000000001          	2008	M07	        92.1	
SMU15261809000000001          	2008	M08	        93.8	
SMU15261809000000001          	2008	M09	        97.0	
SMU15261809000000001          	2008	M10	       100.3	
SMU15261809000000001          	2008	M11	       104.4	
SMU15261809000000001          	2008	M12	       101.8	
SMU15261809000000001          	2008	M13	        98.4	
SMU15261809000000001          	2009	M01	        98.3	
SMU15261809000000001          	2009	M02	       100.3	
SMU15261809000000001          	2009	M03	       101.8	
SMU15261809000000001          	2009	M04	       101.4	
SMU15261809000000001          	2009	M05	       102.7	
SMU15261809000000001          	2009	M06	       100.7	
SMU15261809000000001          	2009	M07	        93.4	
SMU15261809000000001          	2009	M08	        92.1	
SMU15261809000000001          	2009	M09	        95.7	
SMU15261809000000001          	2009	M10	        98.5	
SMU15261809000000001          	2009	M11	        99.5	
SMU15261809000000001          	2009	M12	       100.1	
SMU15261809000000001          	2009	M13	        98.7	
SMU15261809000000001          	2010	M01	        95.8	
SMU15261809000000001          	2010	M02	        99.0	
SMU15261809000000001          	2010	M03	       100.3	
SMU15261809000000001          	2010	M04	       100.7	
SMU15261809000000001          	2010	M05	       102.4	
SMU15261809000000001          	2010	M06	        98.9	
SMU15261809000000001          	2010	M07	        94.1	
SMU15261809000000001          	2010	M08	        89.9	
SMU15261809000000001          	2010	M09	        96.0	
SMU15261809000000001          	2010	M10	        99.4	
SMU15261809000000001          	2010	M11	       102.3	
SMU15261809000000001          	2010	M12	       100.7	
SMU15261809000000001          	2010	M13	        98.3	
SMU15261809000000001          	2011	M01	        96.2	
SMU15261809000000001          	2011	M02	       100.2	
SMU15261809000000001          	2011	M03	       100.7	
SMU15261809000000001          	2011	M04	       100.4	
SMU15261809000000001          	2011	M05	       101.2	
SMU15261809000000001          	2011	M06	        98.7	
SMU15261809000000001          	2011	M07	        93.4	P
SMU15261809091000001          	1990	M01	        32.4	
SMU15261809091000001          	1990	M02	        32.2	
SMU15261809091000001          	1990	M03	        32.4	
SMU15261809091000001          	1990	M04	        33.0	
SMU15261809091000001          	1990	M05	        33.8	
SMU15261809091000001          	1990	M06	        33.4	
SMU15261809091000001          	1990	M07	        32.8	
SMU15261809091000001          	1990	M08	        32.6	
SMU15261809091000001          	1990	M09	        32.2	
SMU15261809091000001          	1990	M10	        32.2	
SMU15261809091000001          	1990	M11	        32.2	
SMU15261809091000001          	1990	M12	        32.0	
SMU15261809091000001          	1990	M13	        32.6	
SMU15261809091000001          	1991	M01	        32.1	
SMU15261809091000001          	1991	M02	        31.8	
SMU15261809091000001          	1991	M03	        31.7	
SMU15261809091000001          	1991	M04	        31.8	
SMU15261809091000001          	1991	M05	        31.8	
SMU15261809091000001          	1991	M06	        32.1	
SMU15261809091000001          	1991	M07	        32.8	
SMU15261809091000001          	1991	M08	        32.9	
SMU15261809091000001          	1991	M09	        32.7	
SMU15261809091000001          	1991	M10	        32.6	
SMU15261809091000001          	1991	M11	        32.3	
SMU15261809091000001          	1991	M12	        32.6	
SMU15261809091000001          	1991	M13	        32.3	
SMU15261809091000001          	1992	M01	        32.2	
SMU15261809091000001          	1992	M02	        32.1	
SMU15261809091000001          	1992	M03	        31.9	
SMU15261809091000001          	1992	M04	        31.9	
SMU15261809091000001          	1992	M05	        31.7	
SMU15261809091000001          	1992	M06	        32.0	
SMU15261809091000001          	1992	M07	        31.5	
SMU15261809091000001          	1992	M08	        31.4	
SMU15261809091000001          	1992	M09	        31.2	
SMU15261809091000001          	1992	M10	        31.3	
SMU15261809091000001          	1992	M11	        31.1	
SMU15261809091000001          	1992	M12	        31.3	
SMU15261809091000001          	1992	M13	        31.6	
SMU15261809091000001          	1993	M01	        30.1	
SMU15261809091000001          	1993	M02	        30.0	
SMU15261809091000001          	1993	M03	        30.0	
SMU15261809091000001          	1993	M04	        30.3	
SMU15261809091000001          	1993	M05	        30.3	
SMU15261809091000001          	1993	M06	        30.3	
SMU15261809091000001          	1993	M07	        30.1	
SMU15261809091000001          	1993	M08	        30.3	
SMU15261809091000001          	1993	M09	        30.1	
SMU15261809091000001          	1993	M10	        29.9	
SMU15261809091000001          	1993	M11	        29.8	
SMU15261809091000001          	1993	M12	        30.2	
SMU15261809091000001          	1993	M13	        30.1	
SMU15261809091000001          	1994	M01	        29.8	
SMU15261809091000001          	1994	M02	        29.5	
SMU15261809091000001          	1994	M03	        29.5	
SMU15261809091000001          	1994	M04	        29.8	
SMU15261809091000001          	1994	M05	        29.8	
SMU15261809091000001          	1994	M06	        29.7	
SMU15261809091000001          	1994	M07	        29.5	
SMU15261809091000001          	1994	M08	        29.4	
SMU15261809091000001          	1994	M09	        29.4	
SMU15261809091000001          	1994	M10	        29.1	
SMU15261809091000001          	1994	M11	        29.1	
SMU15261809091000001          	1994	M12	        29.3	
SMU15261809091000001          	1994	M13	        29.5	
SMU15261809091000001          	1995	M01	        29.3	
SMU15261809091000001          	1995	M02	        29.2	
SMU15261809091000001          	1995	M03	        29.2	
SMU15261809091000001          	1995	M04	        29.5	
SMU15261809091000001          	1995	M05	        29.3	
SMU15261809091000001          	1995	M06	        29.5	
SMU15261809091000001          	1995	M07	        29.4	
SMU15261809091000001          	1995	M08	        29.2	
SMU15261809091000001          	1995	M09	        29.3	
SMU15261809091000001          	1995	M10	        28.9	
SMU15261809091000001          	1995	M11	        28.9	
SMU15261809091000001          	1995	M12	        29.3	
SMU15261809091000001          	1995	M13	        29.3	
SMU15261809091000001          	1996	M01	        29.4	
SMU15261809091000001          	1996	M02	        29.5	
SMU15261809091000001          	1996	M03	        29.4	
SMU15261809091000001          	1996	M04	        29.1	
SMU15261809091000001          	1996	M05	        28.8	
SMU15261809091000001          	1996	M06	        28.9	
SMU15261809091000001          	1996	M07	        29.8	
SMU15261809091000001          	1996	M08	        29.7	
SMU15261809091000001          	1996	M09	        29.7	
SMU15261809091000001          	1996	M10	        28.9	
SMU15261809091000001          	1996	M11	        29.0	
SMU15261809091000001          	1996	M12	        29.2	
SMU15261809091000001          	1996	M13	        29.3	
SMU15261809091000001          	1997	M01	        28.8	
SMU15261809091000001          	1997	M02	        28.7	
SMU15261809091000001          	1997	M03	        28.7	
SMU15261809091000001          	1997	M04	        28.7	
SMU15261809091000001          	1997	M05	        29.0	
SMU15261809091000001          	1997	M06	        29.2	
