series_name,ds_id,ds_eval,current_data_points,dependencies_count,aremos_diffs,last_run,data_point_sha1,dependencies,first_date
UICNS@HONO.W,117043,"Series.load_from_download(  ""UIC@hawaii.gov"", { :file_type => ""xls"", :start_date => ""2000-08-19"", :sheet => ""iwcweekly"", :row => ""increment:7:1"", :col => 2, :frequency => ""W"" })/1000",726,0,0.0,2014-07-23 08:28:40 -1000,06ef63b2726e65f73a1cf079d4f1bd0a7b3bb84c,"",2000-08-19
UIC@HON.A,117042,"""UICNS@HON.W"".ts.distribute_days_interpolation.aggregate(:year, :sum)",15,1,0.0,2014-07-23 08:28:38 -1000,d39084cd6124172c2ca57356f266707dc6430d79,UICNS@HON.W,2000-01-01
UICNS@HON.W,117041,"Series.load_from_download(  ""UIC@hawaii.gov"", { :file_type => ""xls"", :start_date => ""2000-08-19"", :sheet => ""iwcweekly"", :row => ""increment:7:1"", :col => 5, :frequency => ""W"" })/1000",726,0,0.0,2014-07-23 08:28:36 -1000,9c1276f5f4dfe25eeb504bb8980fb78de618e458,"",2000-08-19
UIC@HIONLY.A,117040,"""UICNS@HIONLY.W"".ts.distribute_days_interpolation.aggregate(:year, :sum)",15,1,0.0,2014-07-23 08:28:34 -1000,b9e7e896f44abcdec416bfd0877b4360262d2fc9,UICNS@HIONLY.W,2000-01-01
UICNS@HIONLY.W,117039,"""UICNS@HI.W"".ts - ""UICNS@OT.W"".ts",726,2,0.0,2014-07-23 08:28:32 -1000,7b12a1773ef08fab207082d9feba200f838cd19d,"UICNS@HI.W, UICNS@OT.W",2000-08-19
UICNS@OT.W,117038,"Series.load_from_download(  ""UIC@hawaii.gov"", { :file_type => ""xls"", :start_date => ""2000-08-19"", :sheet => ""iwcweekly"", :row => ""increment:7:1"", :col => 13, :frequency => ""W"" })/1000",726,0,0.0,2014-07-23 08:28:32 -1000,044282e220dfb3944d35f05258300bf4ae6d7320,"",2000-08-19
UIC@HILO.A,117037,"""UICNS@HILO.W"".ts.distribute_days_interpolation.aggregate(:year, :sum)",15,1,0.0,2014-07-23 08:28:30 -1000,1ab95628ad853cbe9cd5dd8e39e3db08fc661dee,UICNS@HILO.W,2000-01-01
UICNS@HILO.W,117036,"Series.load_from_download(  ""UIC@hawaii.gov"", { :file_type => ""xls"", :start_date => ""2000-08-19"", :sheet => ""iwcweekly"", :row => ""increment:7:1"", :col => 6, :frequency => ""W"" })/1000",726,0,0.0,2014-07-23 08:28:28 -1000,356c6436f16ac2cf426cc342209e6ca584e33a11,"",2000-08-19
UIC@HI.A,117035,"""UICNS@HI.W"".ts.distribute_days_interpolation.aggregate(:year, :sum)",15,1,0.0,2014-07-23 08:28:26 -1000,9c11218ee1cfc7045fb30334c94fe977283c8670,UICNS@HI.W,2000-01-01
UICNS@HI.W,117034,"Series.load_from_download(  ""UIC@hawaii.gov"", { :file_type => ""xls"", :start_date => ""2000-08-19"", :sheet => ""iwcweekly"", :row => ""increment:7:1"", :col => 14, :frequency => ""W"" })/1000",726,0,0.0,2014-07-23 08:28:24 -1000,dc3b753bd9a1da2019a867acba8eee56c65cc2d3,"",2000-08-19
UIC@HAW.A,117033,"""UICNS@HAW.W"".ts.distribute_days_interpolation.aggregate(:year, :sum)",15,1,0.0,2014-07-23 08:28:22 -1000,20d4d71b5e87e822a134702362e08a7f6641663b,UICNS@HAW.W,2000-01-01
UICNS@HAW.W,117032,"Series.load_from_download(  ""UIC@hawaii.gov"", { :file_type => ""xls"", :start_date => ""2000-08-19"", :sheet => ""iwcweekly"", :row => ""increment:7:1"", :col => 8, :frequency => ""W"" })/1000",726,0,0.0,2014-07-23 08:28:20 -1000,0ea01763fc2304d4fff9df327f19a1d67072caa4,"",2000-08-19
U6NS@HI.Q,117031,"""U6NS@HI.Q"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/Manual/AltURQ.xls""",22,0,0.0,2014-07-23 08:28:18 -1000,9330e3eaaa8d62b39e4fa8be0daeecf0e9bec0a7,"",2008-10-01
U6NS@HI.A,117030,"""U6NS@HI.A"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/Manual/AltURA.xls""",11,0,0.0,2014-07-23 08:28:18 -1000,767f64a0697796d7db0cfce16abf6e7cea010e2b,"",2003-01-01
U5NS@HI.Q,117029,"""U5NS@HI.Q"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/Manual/AltURQ.xls""",22,0,0.0,2014-07-23 08:28:18 -1000,85dd9f436241d2252873106454ff08f3d421aeae,"",2008-10-01
U5NS@HI.A,117028,"""U5NS@HI.A"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/Manual/AltURA.xls""",11,0,0.0,2014-07-23 08:28:18 -1000,6ae47121c7b439b6181294081b159434449c93ad,"",2003-01-01
U4NS@HI.Q,117027,"""U4NS@HI.Q"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/Manual/AltURQ.xls""",22,0,0.0,2014-07-23 08:28:18 -1000,5b466c6992abbe6efd0a31b8f1182853d669c0ac,"",2008-10-01
U4NS@HI.A,117026,"""U4NS@HI.A"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/Manual/AltURA.xls""",11,0,0.0,2014-07-23 08:28:18 -1000,b1efa25cdb532f72e481f50bca178898380a6b8e,"",2003-01-01
U3NS@HI.Q,117025,"""U3NS@HI.Q"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/Manual/AltURQ.xls""",22,0,0.0,2014-07-23 08:28:18 -1000,7e946fc1e456a5e3595f8b4065d5b9825a0bf150,"",2008-10-01
U3NS@HI.A,117024,"""U3NS@HI.A"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/Manual/AltURA.xls""",11,0,0.0,2014-07-23 08:28:18 -1000,fc9907d1a577deedd935a348339ec052434ab95e,"",2003-01-01
U2NS@HI.Q,117023,"""U2NS@HI.Q"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/Manual/AltURQ.xls""",22,0,0.0,2014-07-23 08:28:18 -1000,5d96f3be83d8952ad3940dd93a3d4cf4c9c03fcf,"",2008-10-01
U2NS@HI.A,117022,"""U2NS@HI.A"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/Manual/AltURA.xls""",11,0,0.0,2014-07-23 08:28:18 -1000,b268c3477954b463528f63538dd875e6148dfb7f,"",2003-01-01
U1NS@HI.Q,117021,"""U1NS@HI.Q"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/Manual/AltURQ.xls""",22,0,0.0,2014-07-23 08:28:18 -1000,fc8efbf15e9269d5aaa201609cdb95aabc429309,"",2008-10-01
U1NS@HI.A,117020,"""U1NS@HI.A"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/Manual/AltURA.xls""",11,0,0.0,2014-07-23 08:28:18 -1000,f4682941db058fabbd6a508f69ae6193b016e9b8,"",2003-01-01
TRTTNS_FISCAL_YTD@HI.M,117019,"""TRTTNS@HI.M"".ts.shift_backward_months(6).ytd_sum.shift_backward_months(-6)",329,1,,2014-07-23 08:28:18 -1000,666a1f7839c52dbbd82891efad78f69f6278893f,TRTTNS@HI.M,1987-02-01
TRTT@MAU.A,117017,"""TRTTNS@MAU.Q"".ts.aggregate(:year, :sum)",26,1,0.0,2014-07-23 08:28:17 -1000,dfa4a76e5bf772bfddb68cdd5554bf6cc7d6e25e,TRTTNS@MAU.Q,1988-01-01
TRTT@MAU.A,117018,"""TRTTNS@MAU.M"".ts.aggregate(:year, :sum)",26,1,0.0,2014-07-23 08:28:17 -1000,dfa4a76e5bf772bfddb68cdd5554bf6cc7d6e25e,TRTTNS@MAU.M,1988-01-01
TRTTNS@MAU.Q,117016,"""TRTTNS@MAU.M"".ts.aggregate(:quarter, :sum)",108,1,0.0,2014-07-23 08:28:17 -1000,f326698d566f83bcfe688eb07ff820e18e8b6754,TRTTNS@MAU.M,1987-04-01
TRTTNS@MAU.M,117014,"""TRTTNS@MAU.M"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/History/tax_hist_new.xls"", ""collec""",327,0,0.0,2014-07-23 08:28:15 -1000,ec45a56abc05309a347b7f26c01853f61f0e7d13,"",1987-02-01
TRTTNS@MAU.M,117015,"Series.load_from_download(  ""tax_collec%Y_%m@hawaii.gov"", { :file_type => ""xls"", :start_date => ""2011-01-01"", :sheet => ""sheet_num:1"", :row => 29, :col => 3, :frequency => ""M"" })/1000",327,0,0.0,2014-07-23 08:28:17 -1000,ec45a56abc05309a347b7f26c01853f61f0e7d13,"",1987-02-01
TRTT@KAU.A,117012,"""TRTTNS@KAU.Q"".ts.aggregate(:year, :sum)",26,1,0.0,2014-07-23 08:28:12 -1000,8f81d243128fc66b9158cb2ae631aaec3eb4bc62,TRTTNS@KAU.Q,1988-01-01
TRTT@KAU.A,117013,"""TRTTNS@KAU.M"".ts.aggregate(:year, :sum)",26,1,0.0,2014-07-23 08:28:13 -1000,8f81d243128fc66b9158cb2ae631aaec3eb4bc62,TRTTNS@KAU.M,1988-01-01
TRTTNS@KAU.Q,117011,"""TRTTNS@KAU.M"".ts.aggregate(:quarter, :sum)",108,1,0.0,2014-07-23 08:28:12 -1000,4bfd52a957377a5e7ff96f826e0586b8d8cd63e9,TRTTNS@KAU.M,1987-04-01
TRTTNS@KAU.M,117009,"""TRTTNS@KAU.M"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/History/tax_hist_new.xls"", ""collec""",327,0,0.0,2014-07-23 08:28:10 -1000,fa2de73ed8fefd651d2ebb1e5b09abfa4c2c9bac,"",1987-02-01
TRTTNS@KAU.M,117010,"Series.load_from_download(  ""tax_collec%Y_%m@hawaii.gov"", { :file_type => ""xls"", :start_date => ""2011-01-01"", :sheet => ""sheet_num:1"", :row => 29, :col => 5, :frequency => ""M"" })/1000",327,0,0.0,2014-07-23 08:28:12 -1000,fa2de73ed8fefd651d2ebb1e5b09abfa4c2c9bac,"",1987-02-01
TRTT@HON.A,117007,"""TRTTNS@HON.Q"".ts.aggregate(:year, :sum)",26,1,0.0,2014-07-23 08:28:08 -1000,b07f9528a3f48f0a93f9d595dcd31fc44fa528e1,TRTTNS@HON.Q,1988-01-01
TRTT@HON.A,117008,"""TRTTNS@HON.M"".ts.aggregate(:year, :sum)",26,1,0.0,2014-07-23 08:28:08 -1000,b07f9528a3f48f0a93f9d595dcd31fc44fa528e1,TRTTNS@HON.M,1988-01-01
TRTTNS@HON.Q,117006,"""TRTTNS@HON.M"".ts.aggregate(:quarter, :sum)",108,1,0.0,2014-07-23 08:28:08 -1000,38ff9dfc2032e85499030ebeaa275f40a3e02c45,TRTTNS@HON.M,1987-04-01
TRTTNS@HON.M,117004,"""TRTTNS@HON.M"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/History/tax_hist_new.xls"", ""collec""",327,0,0.0,2014-07-23 08:28:06 -1000,3577061f7a1a43cfca0f3ef515d558259fafa760,"",1987-02-01
TRTTNS@HON.M,117005,"Series.load_from_download(  ""tax_collec%Y_%m@hawaii.gov"", { :file_type => ""xls"", :start_date => ""2011-01-01"", :sheet => ""sheet_num:1"", :row => 29, :col => 2, :frequency => ""M"" })/1000",327,0,0.0,2014-07-23 08:28:07 -1000,3577061f7a1a43cfca0f3ef515d558259fafa760,"",1987-02-01
TRTT@HI.Q,117003,"""TRTT@HI.M"".ts.aggregate(:quarter, :sum)",108,1,82736.1,2014-07-23 08:28:03 -1000,da0a5ce227bbaaf9672f8c27f08c3a0ea0578978,TRTT@HI.M,1987-04-01
TRTT@HI.A,117000,"""TRTT@HI.M"".ts.aggregate(:year, :sum)",26,1,0.0,2014-07-23 08:28:03 -1000,a56af40b38381397f0404e2cfbfe800be3c7eee9,TRTT@HI.M,1988-01-01
TRTT@HI.A,117001,"""TRTTNS@HI.Q"".ts.aggregate(:year, :sum)",26,1,0.0,2014-07-23 08:28:03 -1000,a56af40b38381397f0404e2cfbfe800be3c7eee9,TRTTNS@HI.Q,1988-01-01
TRTT@HI.A,117002,"""TRTTNS@HI.M"".ts.aggregate(:year, :sum)",26,1,0.0,2014-07-23 08:28:03 -1000,a56af40b38381397f0404e2cfbfe800be3c7eee9,TRTTNS@HI.M,1988-01-01
TRTTNS@HI.Q,116999,"""TRTTNS@HI.M"".ts.aggregate(:quarter, :sum)",109,1,0.0,2014-07-23 08:28:03 -1000,0170ebfd6ebce06056a9a1f63c02e3d35536be02,TRTTNS@HI.M,1987-04-01
TRTT@HI.M,116996,"""TRTT@HI.M"".tsn.load_sa_from(""/Users/uhero/Documents/data/rawdata/sadata/tax.xls"", ""sadata"").trim",327,0,190104.0,2014-07-23 08:28:00 -1000,e64eaec85787af3e7f30930e9848d9fea0bfa570,"",1987-02-01
TRTT@HI.M,116997," ""TRTT@HI.M"".tsn.load_sa_from(""/Users/uhero/Documents/data/rawdata/sadata/tax.xls"", ""sadata"").trim(""1987-02-01"",""1987-12-01"")",327,0,190104.0,2014-07-23 08:28:01 -1000,e64eaec85787af3e7f30930e9848d9fea0bfa570,"",1987-02-01
TRTT@HI.M,116998,"""TRTT@HI.M"".tsn.load_mean_corrected_sa_from ""/Users/uhero/Documents/data/rawdata/sadata/tax.xls"", ""sadata""",327,1,190104.0,2014-07-23 08:28:03 -1000,e64eaec85787af3e7f30930e9848d9fea0bfa570,TRTTNS@HI.M,1987-02-01
TRTTNS@HI.M,116992,"""TRTTNS@HI.M"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/History/tax_hist_new.xls"", ""collec""",329,0,0.0,2014-07-23 08:27:55 -1000,dd9e018200ed2bb67168683fbf696ae4bcd73458,"",1987-02-01
TRTTNS@HI.M,116993,"""TRTTNS@HI.M"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/Manual/dotax_preliminary_data.xls""",329,0,0.0,2014-07-23 08:27:55 -1000,dd9e018200ed2bb67168683fbf696ae4bcd73458,"",1987-02-01
TRTTNS@HI.M,116994,"Series.load_from_download(  ""tax_collec%Y_%m@hawaii.gov"", { :file_type => ""xls"", :start_date => ""2011-01-01"", :sheet => ""sheet_num:1"", :row => 29, :col => 6, :frequency => ""M"" })/1000",329,0,0.0,2014-07-23 08:27:57 -1000,dd9e018200ed2bb67168683fbf696ae4bcd73458,"",1987-02-01
TRTTNS@HI.M,116995,"(Series.load_from_download( ""tax_collec%Y_%m@hawaii.gov"", { :file_type => ""xls"", :start_date => ""2011-01-01"", :sheet => ""sheet_num:1"", :row => 29, :col => 7, :frequency => ""M"" })/1000).shift_backward_months(12)",329,0,0.0,2014-07-23 08:27:59 -1000,dd9e018200ed2bb67168683fbf696ae4bcd73458,"",1987-02-01
TRTT@HAW.A,116990,"""TRTTNS@HAW.Q"".ts.aggregate(:year, :sum)",26,1,0.0,2014-07-23 08:27:52 -1000,d58f591bd7122a41137de67560c67e467a1c8e80,TRTTNS@HAW.Q,1988-01-01
TRTT@HAW.A,116991,"""TRTTNS@HAW.M"".ts.aggregate(:year, :sum)",26,1,0.0,2014-07-23 08:27:52 -1000,d58f591bd7122a41137de67560c67e467a1c8e80,TRTTNS@HAW.M,1988-01-01
TRTTNS@HAW.Q,116989,"""TRTTNS@HAW.M"".ts.aggregate(:quarter, :sum)",108,1,0.0,2014-07-23 08:27:52 -1000,c09142a19ddfed5d54b58a10673e45f3a018e6b3,TRTTNS@HAW.M,1987-04-01
TRTTNS@HAW.M,116987,"""TRTTNS@HAW.M"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/History/tax_hist_new.xls"", ""collec""",326,0,0.0,2014-07-23 08:27:50 -1000,36e0f567ba5f954432cfa6fcedebe73598691e0d,"",1987-03-01
TRTTNS@HAW.M,116988,"Series.load_from_download(  ""tax_collec%Y_%m@hawaii.gov"", { :file_type => ""xls"", :start_date => ""2011-01-01"", :sheet => ""sheet_num:1"", :row => 29, :col => 4, :frequency => ""M"" })/1000",326,0,0.0,2014-07-23 08:27:52 -1000,36e0f567ba5f954432cfa6fcedebe73598691e0d,"",1987-03-01
TRTF@MAU.A,116985,"""TRTFNS@MAU.Q"".ts.aggregate(:year, :sum)",26,1,0.0,2014-07-23 08:27:48 -1000,5257d2af4258fa00b8faa6fe9c1540737fd1bcf5,TRTFNS@MAU.Q,1988-01-01
TRTF@MAU.A,116986,"""TRTFNS@MAU.M"".ts.aggregate(:year, :sum)",26,1,0.0,2014-07-23 08:27:48 -1000,5257d2af4258fa00b8faa6fe9c1540737fd1bcf5,TRTFNS@MAU.M,1988-01-01
TRTFNS@MAU.Q,116984,"""TRTFNS@MAU.M"".ts.aggregate(:quarter, :sum)",108,1,0.0,2014-07-23 08:27:48 -1000,5bb73a2b608992353968a3b3c6a60315b30897b1,TRTFNS@MAU.M,1987-04-01
TRTFNS@MAU.M,116982,"""TRTFNS@MAU.M"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/History/tax_hist_new.xls"", ""collec""",327,0,0.0,2014-07-23 08:27:46 -1000,36f679a35d9949459a06c83fc64376fef828d5a9,"",1987-02-01
TRTFNS@MAU.M,116983,"Series.load_from_download(  ""tax_collec%Y_%m@hawaii.gov"", { :file_type => ""xls"", :start_date => ""2011-01-01"", :sheet => ""sheet_num:1"", :row => 28, :col => 3, :frequency => ""M"" })/1000",327,0,0.0,2014-07-23 08:27:47 -1000,36f679a35d9949459a06c83fc64376fef828d5a9,"",1987-02-01
TRTF@KAU.A,116980,"""TRTFNS@KAU.Q"".ts.aggregate(:year, :sum)",27,1,0.0,2014-07-23 08:27:43 -1000,6ee745c2db82b595eefeb8f62d72cf62bb61cb77,TRTFNS@KAU.Q,1987-01-01
TRTF@KAU.A,116981,"""TRTFNS@KAU.M"".ts.aggregate(:year, :sum)",27,1,0.0,2014-07-23 08:27:43 -1000,6ee745c2db82b595eefeb8f62d72cf62bb61cb77,TRTFNS@KAU.M,1987-01-01
TRTFNS@KAU.Q,116979,"""TRTFNS@KAU.M"".ts.aggregate(:quarter, :sum)",109,1,0.0,2014-07-23 08:27:43 -1000,4da8813767413ffe6f262baff3b4e025b6dec7fc,TRTFNS@KAU.M,1987-01-01
TRTFNS@KAU.M,116977,"""TRTFNS@KAU.M"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/History/tax_hist_new.xls"", ""collec""",329,0,0.0,2014-07-23 08:27:41 -1000,97cf807a86cd0179cd0f2b55a7bea05bb8b072bc,"",1986-12-01
TRTFNS@KAU.M,116978,"Series.load_from_download(  ""tax_collec%Y_%m@hawaii.gov"", { :file_type => ""xls"", :start_date => ""2011-01-01"", :sheet => ""sheet_num:1"", :row => 28, :col => 5, :frequency => ""M"" })/1000",329,0,0.0,2014-07-23 08:27:43 -1000,97cf807a86cd0179cd0f2b55a7bea05bb8b072bc,"",1986-12-01
TRTF@HON.A,116975,"""TRTFNS@HON.Q"".ts.aggregate(:year, :sum)",27,1,0.0,2014-07-23 08:27:38 -1000,36a0211d8e3f91ec8b0a9b2ea6281b66e1961640,TRTFNS@HON.Q,1987-01-01
TRTF@HON.A,116976,"""TRTFNS@HON.M"".ts.aggregate(:year, :sum)",27,1,0.0,2014-07-23 08:27:39 -1000,36a0211d8e3f91ec8b0a9b2ea6281b66e1961640,TRTFNS@HON.M,1987-01-01
TRTFNS@HON.Q,116974,"""TRTFNS@HON.M"".ts.aggregate(:quarter, :sum)",109,1,0.0,2014-07-23 08:27:38 -1000,335322a3590482198ff76cfe461339d034cd0cd6,TRTFNS@HON.M,1987-01-01
TRTFNS@HON.M,116972,"""TRTFNS@HON.M"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/History/tax_hist_new.xls"", ""collec""",329,0,0.0,2014-07-23 08:27:37 -1000,e7307dc5d6edcddab5569b1b4e0a6680d9b65672,"",1986-12-01
TRTFNS@HON.M,116973,"Series.load_from_download(  ""tax_collec%Y_%m@hawaii.gov"", { :file_type => ""xls"", :start_date => ""2011-01-01"", :sheet => ""sheet_num:1"", :row => 28, :col => 2, :frequency => ""M"" })/1000",329,0,0.0,2014-07-23 08:27:38 -1000,e7307dc5d6edcddab5569b1b4e0a6680d9b65672,"",1986-12-01
TRTF@HI.A,116970,"""TRTFNS@HI.Q"".ts.aggregate(:year, :sum)",27,1,0.0,2014-07-23 08:27:34 -1000,04f8b368ae0f5b77c9dd9ffdad5d80ec90ad835d,TRTFNS@HI.Q,1987-01-01
TRTF@HI.A,116971,"""TRTFNS@HI.M"".ts.aggregate(:year, :sum)",27,1,0.0,2014-07-23 08:27:34 -1000,04f8b368ae0f5b77c9dd9ffdad5d80ec90ad835d,TRTFNS@HI.M,1987-01-01
TRTFNS@HI.Q,116969,"""TRTFNS@HI.M"".ts.aggregate(:quarter, :sum)",109,1,0.0,2014-07-23 08:27:34 -1000,5b32a4712f36e98b641af1ac212a8909c5d608b1,TRTFNS@HI.M,1987-01-01
TRTFNS@HI.M,116966,"""TRTFNS@HI.M"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/History/tax_hist_new.xls"", ""collec""",329,0,0.0,2014-07-23 08:27:30 -1000,2e2c732c00cc411257ba4d251246f65719203b5f,"",1986-12-01
TRTFNS@HI.M,116967,"Series.load_from_download(  ""tax_collec%Y_%m@hawaii.gov"", { :file_type => ""xls"", :start_date => ""2011-01-01"", :sheet => ""sheet_num:1"", :row => 28, :col => 6, :frequency => ""M"" })/1000",329,0,0.0,2014-07-23 08:27:31 -1000,2e2c732c00cc411257ba4d251246f65719203b5f,"",1986-12-01
TRTFNS@HI.M,116968,"(Series.load_from_download(  ""tax_collec%Y_%m@hawaii.gov"", { :file_type => ""xls"", :start_date => ""2011-01-01"", :sheet => ""sheet_num:1"", :row => 28, :col => 7, :frequency => ""M"" })/1000).shift_backward_months(12)",329,0,0.0,2014-07-23 08:27:33 -1000,2e2c732c00cc411257ba4d251246f65719203b5f,"",1986-12-01
TRTF@HAW.A,116964,"""TRTFNS@HAW.Q"".ts.aggregate(:year, :sum)",26,1,0.0,2014-07-23 08:27:27 -1000,cf7a4fb854b998003af925ab24fb8d6337119f92,TRTFNS@HAW.Q,1988-01-01
TRTF@HAW.A,116965,"""TRTFNS@HAW.M"".ts.aggregate(:year, :sum)",26,1,0.0,2014-07-23 08:27:27 -1000,cf7a4fb854b998003af925ab24fb8d6337119f92,TRTFNS@HAW.M,1988-01-01
TRTFNS@HAW.Q,116963,"""TRTFNS@HAW.M"".ts.aggregate(:quarter, :sum)",108,1,0.0,2014-07-23 08:27:27 -1000,cc78bffd4ce1515d127d65cb4b70dced8da45098,TRTFNS@HAW.M,1987-04-01
TRTFNS@HAW.M,116961,"""TRTFNS@HAW.M"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/History/tax_hist_new.xls"", ""collec""",327,0,0.0,2014-07-23 08:27:25 -1000,fe69f36d154caf0a8cd416b6985c6c552b71b090,"",1987-02-01
TRTFNS@HAW.M,116962,"Series.load_from_download(  ""tax_collec%Y_%m@hawaii.gov"", { :file_type => ""xls"", :start_date => ""2011-01-01"", :sheet => ""sheet_num:1"", :row => 28, :col => 4, :frequency => ""M"" })/1000",327,0,0.0,2014-07-23 08:27:27 -1000,fe69f36d154caf0a8cd416b6985c6c552b71b090,"",1987-02-01
TRTB@MAU.A,116959,"""TRTBNS@MAU.Q"".ts.aggregate(:year, :sum)",34,1,0.0,2014-07-23 08:27:22 -1000,1451f62a3245f0558ac1d65e8651428be7ff2718,TRTBNS@MAU.Q,1980-01-01
TRTB@MAU.A,116960,"""TRTBNS@MAU.M"".ts.aggregate(:year, :sum)",34,1,0.0,2014-07-23 08:27:23 -1000,1451f62a3245f0558ac1d65e8651428be7ff2718,TRTBNS@MAU.M,1980-01-01
TRTBNS@MAU.Q,116958,"""TRTBNS@MAU.M"".ts.aggregate(:quarter, :sum)",137,1,0.0,2014-07-23 08:27:22 -1000,91b4f37e303708e4a52c4821d66b274065bd3295,TRTBNS@MAU.M,1980-01-01
TRTBNS@MAU.M,116956,"""TRTBNS@MAU.M"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/History/tax_hist_new.xls"", ""collec""",412,0,0.0,2014-07-23 08:27:20 -1000,2d85daa94552564336aae3fcf72b815c1b92582c,"",1980-01-01
TRTBNS@MAU.M,116957,"Series.load_from_download(  ""tax_collec%Y_%m@hawaii.gov"", { :file_type => ""xls"", :start_date => ""2011-01-01"", :sheet => ""sheet_num:1"", :row => 27, :col => 3, :frequency => ""M"" })/1000",412,0,0.0,2014-07-23 08:27:22 -1000,2d85daa94552564336aae3fcf72b815c1b92582c,"",1980-01-01
TRTB@KAU.A,116954,"""TRTBNS@KAU.Q"".ts.aggregate(:year, :sum)",34,1,0.0,2014-07-23 08:27:17 -1000,40785ccd2e311f7afb3db782e84197874c6a61e4,TRTBNS@KAU.Q,1980-01-01
TRTB@KAU.A,116955,"""TRTBNS@KAU.M"".ts.aggregate(:year, :sum)",34,1,0.0,2014-07-23 08:27:18 -1000,40785ccd2e311f7afb3db782e84197874c6a61e4,TRTBNS@KAU.M,1980-01-01
TRTBNS@KAU.Q,116953,"""TRTBNS@KAU.M"".ts.aggregate(:quarter, :sum)",137,1,0.0,2014-07-23 08:27:17 -1000,6b461513eb83cf5f5c29c6670ff454bc0376a43a,TRTBNS@KAU.M,1980-01-01
TRTBNS@KAU.M,116951,"""TRTBNS@KAU.M"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/History/tax_hist_new.xls"", ""collec""",412,0,0.0,2014-07-23 08:27:15 -1000,99da09a282e3c132612d5cfddb566c58447c9fbb,"",1980-01-01
TRTBNS@KAU.M,116952,"Series.load_from_download(  ""tax_collec%Y_%m@hawaii.gov"", { :file_type => ""xls"", :start_date => ""2011-01-01"", :sheet => ""sheet_num:1"", :row => 27, :col => 5, :frequency => ""M"" })/1000",412,0,0.0,2014-07-23 08:27:17 -1000,99da09a282e3c132612d5cfddb566c58447c9fbb,"",1980-01-01
TRTB@HON.A,116949,"""TRTBNS@HON.Q"".ts.aggregate(:year, :sum)",34,1,0.0,2014-07-23 08:27:13 -1000,ed92cc54a9add1743f3561fe5fee9cfe45524eac,TRTBNS@HON.Q,1980-01-01
TRTB@HON.A,116950,"""TRTBNS@HON.M"".ts.aggregate(:year, :sum)",34,1,0.0,2014-07-23 08:27:13 -1000,ed92cc54a9add1743f3561fe5fee9cfe45524eac,TRTBNS@HON.M,1980-01-01
TRTBNS@HON.Q,116948,"""TRTBNS@HON.M"".ts.aggregate(:quarter, :sum)",137,1,0.0,2014-07-23 08:27:12 -1000,f44d794d1033ece588b40a6d7ee83eb3e4ffad9e,TRTBNS@HON.M,1980-01-01
TRTBNS@HON.M,116946,"""TRTBNS@HON.M"".tsn.load_from ""/Users/uhero/Documents/data/rawdata/History/tax_hist_new.xls"", ""collec""",412,0,0.0,2014-07-23 08:27:11 -1000,86f16bd467f47aaf1f82d9d73814ef0d4bee2896,"",1980-01-01
TRTBNS@HON.M,116947,"Series.load_from_download(  ""tax_collec%Y_%m@hawaii.gov"", { :file_type => ""xls"", :start_date => ""2011-01-01"", :sheet => ""sheet_num:1"", :row => 27, :col => 2, :frequency => ""M"" })/1000",412,0,0.0,2014-07-23 08:27:12 -1000,86f16bd467f47aaf1f82d9d73814ef0d4bee2896,"",1980-01-01
TRTB@HI.A,116944,"""TRTBNS@HI.Q"".ts.aggregate(:year, :sum)",34,1,0.0,2014-07-23 08:27:08 -1000,60a7f6cf600e99da680c762fba965ea42e1cf8dd,TRTBNS@HI.Q,1980-01-01
TRTB@HI.A,116945,"""TRTBNS@HI.M"".ts.aggregate(:year, :sum)",34,1,0.0,2014-07-23 08:27:08 -1000,60a7f6cf600e99da680c762fba965ea42e1cf8dd,TRTBNS@HI.M,1980-01-01
TRTBNS@HI.Q,116943,"""TRTBNS@HI.M"".ts.aggregate(:quarter, :sum)",137,1,0.0,2014-07-23 08:27:08 -1000,f71d9a3a240e41c7b1e4ce16f51fce2343f7e676,TRTBNS@HI.M,1980-01-01
